Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
1978;1087;2A;2A284;Sollacaro;20/07/1978 14:09;5000;0;0;;;;;;;;;;;;;;;
1978;3607;66;66048;Cerbère;20/07/1978 14:20;700000;0;0;;;;;;;;;1;;;;;;
1978;3459;34;34213;Poussan;20/07/1978 14:27;400000;0;0;;;;;;;;;1;;;;;;
1978;3358;34;34213;Poussan;20/07/1978 14:27;400000;0;0;;;;;;;;;1;;;;;;
1978;2230;2B;2B320;Tallone;20/07/1978 15:30;40000;0;0;;;;;;;;;;;;;;;
1978;1088;2A;2A004;Ajaccio;20/07/1978 15:42;5000;0;0;;;;;;;;;;;;;;;
1978;858;13;13119;Carnoux-en-Provence;20/07/1978 15:45;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;2871;30;30344;Vergèze;20/07/1978 16:00;15000;0;0;;;;;;;;;1;;;;;;
1978;1089;2A;2A351;Villanova;20/07/1978 16:02;20000;0;0;;;;;;;;;;;;;;;
1978;1090;2A;2A017;Appietto;20/07/1978 16:09;1000;0;0;;;;;;;;;;;;;;;
1978;3959;83;83126;La Seyne-sur-Mer;20/07/1978 16:11;1100000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1978;851;13;13092;Saint-Chamas;20/07/1978 16:25;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;2049;2B;2B342;Ventiseri;20/07/1978 16:40;1000;0;0;;;;;;;;;;;;;;;
1978;853;13;13092;Saint-Chamas;20/07/1978 17:00;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;852;13;13063;Miramas;20/07/1978 17:00;15000;0;0;;;;;;;;;5;Accidentelle;;;;;
1978;3947;83;83048;La Croix-Valmer;20/07/1978 17:05;1000;0;0;;;;;;;;;1;;;;;;
1978;1091;2A;2A041;Bonifacio;20/07/1978 17:39;200000;0;0;;;;;;;;;;;;;;;
1978;1092;2A;2A004;Ajaccio;20/07/1978 18:28;2000;0;0;;;;;;;;;;;;;;;
1978;1093;2A;2A032;Bastelicaccia;20/07/1978 18:38;8000;0;0;;;;;;;;;;;;;;;
1978;3948;83;83061;Fréjus;20/07/1978 21:50;1000;0;0;;;;;;;;;1;;;;;;
1978;3603;66;66166;Sahorre;20/07/1978 23:30;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;3604;66;66190;Salses-le-Château;21/07/1978 06:50;20000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;1861;2B;2B347;Vezzani;21/07/1978 09:32;1000;0;0;;;;;;;;;;;;;;;
1978;3949;83;83123;Sanary-sur-Mer;21/07/1978 09:34;1000;0;0;;;;;;;;;1;;;;;;
1978;3950;83;83129;Six-Fours-les-Plages;21/07/1978 09:50;1000;0;0;;;;;;;;;5;Involontaire (travaux);;;;;
1978;3951;83;83019;Bormes-les-Mimosas;21/07/1978 10:27;10000;0;0;;;;;;;;;1;;;;;;
1978;2575;2B;2B033;Bastia;21/07/1978 11:30;1000;0;0;;;;;;;;;;;;;;;
1978;403;07;07331;Vals-les-Bains;21/07/1978 12:00;5000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;3364;34;34003;Agde;21/07/1978 12:15;8000;0;0;;;;;;;;;1;;;;;;
1978;859;13;13117;Vitrolles;21/07/1978 13:01;15000;0;0;;;;;;;;;1;;;;;;
1978;3954;83;83009;Bandol;21/07/1978 13:09;1000;0;0;;;;;;;;;1;;;;;;
1978;886;13;13019;Cabriès;21/07/1978 13:10;15000;0;0;;;;;;;;;1;;;;;;
1978;4;04;04135;Moustiers-Sainte-Marie;21/07/1978 13:30;25000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;406;07;07117;Lablachère;21/07/1978 13:40;4000;0;0;;;;;;;;;1;;;;;;
1978;3958;83;83031;Le Cannet-des-Maures;21/07/1978 13:50;1000;0;0;;;;;;;;;1;;;;;;
1978;3987;83;83095;Pontevès;21/07/1978 13:50;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1978;860;13;13085;Roquefort-la-Bédoule;21/07/1978 13:55;1200000;0;0;;;;;;;;;1;;;;;;
1978;900;13;13005;Aubagne;21/07/1978 13:57;10000;0;0;;;;;;;;;;Involontaire (particulier);;;;;
1978;405;07;07290;Saint-Prix;21/07/1978 14:15;1000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;1822;2B;2B239;Poggio-d'Oletta;21/07/1978 14:20;1000;0;0;;;;;;;;;;;;;;;
1978;861;13;13028;La Ciotat;21/07/1978 14:40;5000;0;0;;;;;;;;;5;Accidentelle;;;;;
1978;2502;2B;2B341;Venaco;21/07/1978 15:00;5000;0;0;;;;;;;;;;;;;;;
1978;870;13;13001;Aix-en-Provence;21/07/1978 15:07;10000;0;0;;;;;;;;;1;;;;;;
1978;3956;83;83148;Vidauban;21/07/1978 15:10;1000;0;0;;;;;;;;;1;;;;;;
1978;4254;84;84054;L'Isle-sur-la-Sorgue;21/07/1978 15:15;10000;0;0;;;;;;;;;5;;;;;;
1978;3953;83;83048;La Croix-Valmer;21/07/1978 15:35;5000;0;0;;;;;;;;;1;;;;;;
1978;3957;83;83027;La Cadière-d'Azur;21/07/1978 15:35;100000;0;0;;;;;;;;;;;;;;;
1978;1695;2B;2B239;Poggio-d'Oletta;21/07/1978 17:00;30000;0;0;;;;;;;;;;;;;;;
1978;407;07;07019;Aubenas;21/07/1978 17:00;100000;0;0;;;;;;;;;1;;;;;;
1978;1094;2A;2A247;Porto-Vecchio;21/07/1978 17:27;1000;0;0;;;;;;;;;;;;;;;
1978;1940;2B;2B193;Omessa;21/07/1978 18:15;5000;0;0;;;;;;;;;;;;;;;
1978;4255;84;84138;Valréas;21/07/1978 19:00;1000;0;0;;;;;;;;;1;;;;;;
1978;3598;66;66164;Rivesaltes;21/07/1978 20:30;15000;0;0;;;;;;;;;1;;;;;;
1978;3955;83;83018;Besse-sur-Issole;21/07/1978 22:35;25000;0;0;;;;;;;;;1;;;;;;
1978;2169;2B;2B084;Cateri;21/07/1978 23:45;1000;0;0;;;;;;;;;;;;;;;
1978;863;13;13026;Châteauneuf-les-Martigues;22/07/1978 00:10;850000;0;0;;;;;;;;;1;;;;;;
1978;409;07;07117;Lablachère;22/07/1978 10:00;20000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;3960;83;83069;Hyères;22/07/1978 11:40;1000;0;0;;;;;;;;;1;;;;;;
1978;1823;2B;2B298;Saint-Florent;22/07/1978 12:00;1000;0;0;;;;;;;;;;;;;;;
1978;2501;2B;2B341;Venaco;22/07/1978 12:25;50000;0;0;;;;;;;;;;;;;;;
1978;3497;48;48021;La Bastide-Puylaurent;22/07/1978 13:30;20000;0;0;;;;;;;;;;;;;;;
1978;2576;2B;2B148;Lucciana;22/07/1978 13:50;1000;0;0;;;;;;;;;;;;;;;
1978;3961;83;83053;Évenos;22/07/1978 14:00;1000;0;0;;;;;;;;;5;Accidentelle;;;;;
1978;1095;2A;2A127;Giuncheto;22/07/1978 14:20;10000;0;0;;;;;;;;;;;;;;;
1978;1696;2B;2B239;Poggio-d'Oletta;22/07/1978 15:00;1000;0;0;;;;;;;;;;;;;;;
1978;864;13;13118;Coudoux;22/07/1978 15:11;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;4256;84;84054;L'Isle-sur-la-Sorgue;22/07/1978 15:15;10000;0;0;;;;;;;;;5;;;;;;
1978;2877;30;30350;Le Vigan;22/07/1978 15:30;3000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1978;865;13;13056;Martigues;22/07/1978 15:36;1000;0;0;;;;;;;;;1;;;;;;
1978;2577;2B;2B033;Bastia;22/07/1978 15:45;1000;0;0;;;;;;;;;;;;;;;
1978;288;06;06059;Èze;22/07/1978 16:00;50000;0;0;;;;;;;;;;;;;;;
1978;410;07;07117;Lablachère;22/07/1978 16:15;1000;0;0;;;;;;;;;1;;;;;;
1978;1098;2A;2A272;Sartène;22/07/1978 16:17;10000;0;0;;;;;;;;;;;;;;;
1978;1096;2A;2A004;Ajaccio;22/07/1978 16:23;4000;0;0;;;;;;;;;;;;;;;
1978;1097;2A;2A249;Propriano;22/07/1978 16:55;1000;0;0;;;;;;;;;;;;;;;
1978;5;04;04065;Cruis;22/07/1978 18:00;15000;0;0;;;;;;;;;1;;;;;;
1978;1099;2A;2A004;Ajaccio;22/07/1978 18:10;2000;0;0;;;;;;;;;;;;;;;
1978;2875;30;30032;Beaucaire;22/07/1978 18:35;5000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;3962;83;83018;Besse-sur-Issole;22/07/1978 19:06;1000;0;0;;;;;;;;;1;;;;;;
1978;3600;66;66190;Salses-le-Château;22/07/1978 21:00;20000;0;0;;;;;;;;;1;;;;;;
1978;3599;66;66058;Corneilla-la-Rivière;22/07/1978 21:30;10000;0;0;;;;;;;;;1;;;;;;
1978;1100;2A;2A247;Porto-Vecchio;23/07/1978 04:00;1000;0;0;;;;;;;;;;Malveillance;;;;;
1978;862;13;13117;Vitrolles;23/07/1978 04:06;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;3498;48;48194;Vialas;23/07/1978 09:15;10000;0;0;;;;;;;;;;;;;;;
1978;1101;2A;2A004;Ajaccio;23/07/1978 12:00;1000;0;0;;;;;;;;;;;;;;;
1978;154;06;06121;Saint-Jean-Cap-Ferrat;23/07/1978 12:25;1000;0;0;;;;;;;;;1;;;;;;
1978;3602;66;66190;Salses-le-Château;23/07/1978 12:40;40000;0;0;;;;;;;;;1;;;;;;
1978;1102;2A;2A348;Vico;23/07/1978 12:55;40000;0;0;;;;;;;;;;;;;;;
1978;408;07;07255;Saint-Julien-en-Saint-Alban;23/07/1978 13:00;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;1585;2B;2B087;Cervione;23/07/1978 15:17;1000;0;0;;;;;;;;;;;;;;;
1978;2335;2B;2B096;Corte;23/07/1978 16:35;1000;0;0;;;;;;;;;;;;;;;
1978;1103;2A;2A163;Monacia-d'Aullène;23/07/1978 16:35;8000;0;0;;;;;;;;;;;;;;;
1978;2876;30;30028;Bagnols-sur-Cèze;23/07/1978 16:45;1000;0;0;;;;;;;;;1;;;;;;
1978;1586;2B;2B225;Pietra-di-Verde;23/07/1978 17:00;35000;0;0;;;;;;;;;;;;;;;
1978;3601;66;66190;Salses-le-Château;23/07/1978 17:30;30000;0;0;;;;;;;;;1;;;;;;
1978;2874;30;30319;Serviers-et-Labaume;23/07/1978 18:30;30000;0;0;;;;;;;;;1;;;;;;
1978;2872;30;30319;Serviers-et-Labaume;23/07/1978 18:45;50000;0;0;;;;;;;;;1;;;;;;
1978;3963;83;83051;Entrecasteaux;23/07/1978 21:04;5000;0;0;;;;;;;;;5;;;;;;
1978;2873;30;30058;La Cadière-et-Cambo;23/07/1978 21:25;5000;0;0;;;;;;;;;1;;;;;;
1978;3952;83;83061;Fréjus;23/07/1978 22:32;1000;0;0;;;;;;;;;1;;;;;;
1978;2578;2B;2B033;Bastia;24/07/1978 00:55;2000;0;0;;;;;;;;;;;;;;;
1978;866;13;13103;Salon-de-Provence;24/07/1978 02:40;1000;0;0;;;;;;;;;5;;;;;;
1978;3964;83;83051;Entrecasteaux;24/07/1978 08:56;1000;0;0;;;;;;;;;3;Malveillance;;;;;
1978;2579;2B;2B120;Furiani;24/07/1978 10:55;1000;0;0;;;;;;;;;;;;;;;
1978;1587;2B;2B087;Cervione;24/07/1978 12:00;1000;0;0;;;;;;;;;;;;;;;
1978;2500;2B;2B096;Corte;24/07/1978 12:00;2000;0;0;;;;;;;;;;;;;;;
1978;1104;2B;2B214;Piano;24/07/1978 12:04;5000;0;0;;;;;;;;;;;;;;;
1978;1824;2B;2B187;Olmeta-di-Capocorso;24/07/1978 12:47;1000;0;0;;;;;;;;;;;;;;;
1978;1697;2B;2B172;Murato;24/07/1978 12:55;10000;0;0;;;;;;;;;;;;;;;
1978;2580;2B;2B148;Lucciana;24/07/1978 13:45;1000;0;0;;;;;;;;;;;;;;;
1978;137;06;06010;Le Bar-sur-Loup;24/07/1978 13:50;2000;0;0;;;;;;;;;1;;;;;;
1978;1105;2A;2A308;Sainte-Lucie-de-Tallano;24/07/1978 15:00;1000;0;0;;;;;;;;;;;;;;;
1978;3388;34;34153;Les Matelles;24/07/1978 16:00;253000;0;0;;;;;;;;;1;;;;;;
1978;1107;2A;2A272;Sartène;24/07/1978 16:00;2000;0;0;;;;;;;;;;;;;;;
1978;1106;2A;2A272;Sartène;24/07/1978 16:05;40000;0;0;;;;;;;;;;;;;;;
1978;2499;2B;2B341;Venaco;24/07/1978 16:45;1000;0;0;;;;;;;;;;;;;;;
1978;3965;83;83086;Le Muy;24/07/1978 17:29;15000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;411;07;07231;Saint-Étienne-de-Fontbellon;24/07/1978 18:50;10000;0;0;;;;;;;;;;;;;;;
1978;654;11;11201;Leuc;24/07/1978 19:00;20000;0;0;;;;;;;;;1;;;;;;
1978;3699;66;66030;Calce;25/07/1978 10:00;25000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1978;3966;83;83129;Six-Fours-les-Plages;25/07/1978 10:13;1000;0;0;;;;;;;;;5;;;;;;
1978;3391;34;34309;Teyran;25/07/1978 11:40;20000;0;0;;;;;;;;;1;;;;;;
1978;3967;83;83009;Bandol;25/07/1978 12:00;1000;0;0;;;;;;;;;1;;;;;;
1978;2878;30;30325;Sumène;25/07/1978 13:00;20000;0;0;;;;;;;;;4;;;;;;
1978;1588;2B;2B311;Santa-Maria-Poggio;25/07/1978 13:00;1000;0;0;;;;;;;;;;;;;;;
1978;1589;2B;2B311;Santa-Maria-Poggio;25/07/1978 13:00;1000;0;0;;;;;;;;;;;;;;;
1978;2231;2B;2B009;Aléria;25/07/1978 13:20;1000;0;0;;;;;;;;;;;;;;;
1978;1109;2A;2A212;Piana;25/07/1978 13:24;30000;0;0;;;;;;;;;;;;;;;
1978;3971;83;83104;Rians;25/07/1978 13:30;2000;0;0;;;;;;;;;1;;;;;;
1978;2498;2B;2B341;Venaco;25/07/1978 13:35;1000;0;0;;;;;;;;;;;;;;;
1978;1108;2A;2A272;Sartène;25/07/1978 13:42;30000;0;0;;;;;;;;;;;;;;;
1978;867;13;13092;Saint-Chamas;25/07/1978 13:43;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;3698;66;66096;Latour-de-France;25/07/1978 14:00;30000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;2581;2B;2B033;Bastia;25/07/1978 14:00;3000;0;0;;;;;;;;;;;;;;;
1978;3968;83;83042;Cogolin;25/07/1978 15:00;1000;0;0;;;;;;;;;1;;;;;;
1978;2889;30;30067;La Capelle-et-Masmolène;25/07/1978 15:00;5000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;2339;2B;2B096;Corte;25/07/1978 15:05;1000;0;0;;;;;;;;;;;;;;;
1978;2336;2B;2B081;Castiglione;25/07/1978 15:15;40000;0;0;;;;;;;;;;;;;;;
1978;3969;83;83134;Taradeau;25/07/1978 15:20;1000;0;0;;;;;;;;;1;;;;;;
1978;4257;84;84019;Bollène;25/07/1978 15:30;1000;0;0;;;;;;;;;1;;;;;;
1978;2338;2B;2B096;Corte;25/07/1978 16:00;1000;0;0;;;;;;;;;;;;;;;
1978;2879;30;30032;Beaucaire;25/07/1978 16:20;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;412;07;07221;Saint-Cierge-la-Serre;25/07/1978 16:50;20000;0;0;;;;;;;;;;;;;;;
1978;2582;2B;2B033;Bastia;25/07/1978 16:50;2000;0;0;;;;;;;;;;;;;;;
1978;3970;83;83076;Mazaugues;25/07/1978 17:20;12000;0;0;;;;;;;;;1;Naturelle;;;;;
1978;3972;83;83110;Rougiers;25/07/1978 17:30;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1978;2099;2B;2B050;Calvi;25/07/1978 18:00;1000;0;0;;;;;;;;;;;;;;;
1978;2337;2B;2B096;Corte;25/07/1978 19:00;2000;0;0;;;;;;;;;;;;;;;
1978;413;07;07189;Ribes;25/07/1978 21:30;1000;0;0;;;;;;;;;;;;;;;
1978;414;07;07097;Glun;25/07/1978 22:15;2000;0;0;;;;;;;;;1;;;;;;
1978;1941;2B;2B069;Casabianca;25/07/1978 22:30;15000;0;0;;;;;;;;;;;;;;;
1978;415;07;07255;Saint-Julien-en-Saint-Alban;26/07/1978 07:40;1000;0;0;;;;;;;;;1;;;;;;
1978;1110;2A;2A345;Vero;26/07/1978 09:42;5000;0;0;;;;;;;;;;;;;;;
1978;2232;2B;2B320;Tallone;26/07/1978 10:00;1000;0;0;;;;;;;;;;;;;;;
1978;872;13;13055;Marseille;26/07/1978 11:10;40000;0;0;;;;;;;;;1;;;;;;
1978;2497;2B;2B177;Noceta;26/07/1978 11:35;50000;0;0;;;;;;;;;;;;;;;
1978;1111;2A;2A103;Cuttoli-Corticchiato;26/07/1978 12:00;2000;0;0;;;;;;;;;;;;;;;
1978;2050;2B;2B328;Tox;26/07/1978 12:20;10000;0;0;;;;;;;;;;;;;;;
1978;874;13;13056;Martigues;26/07/1978 12:45;1000;0;0;;;;;;;;;1;;;;;;
1978;2233;2B;2B009;Aléria;26/07/1978 13:05;20000;0;0;;;;;;;;;;;;;;;
1978;1112;2A;2A103;Cuttoli-Corticchiato;26/07/1978 13:11;20000;0;0;;;;;;;;;;;;;;;
1978;1113;2A;2A006;Alata;26/07/1978 13:13;5000;0;0;;;;;;;;;;;;;;;
1978;1943;2B;2B193;Omessa;26/07/1978 13:20;1000;0;0;;;;;;;;;;;;;;;
1978;2286;2B;2B080;Castifao;26/07/1978 13:50;20000;0;0;;;;;;;;;;;;;;;
1978;1884;2B;2B320;Tallone;26/07/1978 13:50;5000;0;0;;;;;;;;;;;;;;;
1978;2051;2B;2B251;Prunelli-di-Fiumorbo;26/07/1978 14:00;30000;0;0;;;;;;;;;;;;;;;
1978;2524;2B;2B341;Venaco;26/07/1978 15:00;1000;0;0;;;;;;;;;;;;;;;
1978;3973;83;83094;Plan-de-la-Tour;26/07/1978 15:15;1000;0;0;;;;;;;;;1;;;;;;
1978;2340;2B;2B096;Corte;26/07/1978 15:30;10000;0;0;;;;;;;;;;;;;;;
1978;1698;2B;2B314;Santo-Pietro-di-Tenda;26/07/1978 15:45;1000;0;0;;;;;;;;;;;;;;;
1978;2104;2B;2B050;Calvi;26/07/1978 15:45;1000;0;0;;;;;;;;;;;;;;;
1978;1942;2B;2B193;Omessa;26/07/1978 16:00;15000;0;0;;;;;;;;;;;;;;;
1978;2583;2B;2B033;Bastia;26/07/1978 17:16;1000;0;0;;;;;;;;;;;;;;;
1978;871;13;13040;Fuveau;26/07/1978 18:40;1000;0;0;;;;;;;;;1;;;;;;
1978;2341;2B;2B096;Corte;26/07/1978 19:30;1000;0;0;;;;;;;;;;;;;;;
1978;2880;30;30032;Beaucaire;26/07/1978 20:20;2000;0;0;;;;;;;;;1;;;;;;
1978;416;07;07255;Saint-Julien-en-Saint-Alban;26/07/1978 22:30;1000;0;0;;;;;;;;;1;;;;;;
1978;1114;2A;2A103;Cuttoli-Corticchiato;27/07/1978 03:30;10000;0;0;;;;;;;;;;;;;;;
1978;2342;2B;2B096;Corte;27/07/1978 09:50;1000;0;0;;;;;;;;;;;;;;;
1978;1115;2A;2A212;Piana;27/07/1978 11:20;20000;0;0;;;;;;;;;;;;;;;
1978;2234;2B;2B009;Aléria;27/07/1978 11:35;1000;0;0;;;;;;;;;;;;;;;
1978;2343;2B;2B329;Tralonca;27/07/1978 12:25;1000;0;0;;;;;;;;;;;;;;;
1978;2584;2B;2B148;Lucciana;27/07/1978 13:00;3000;0;0;;;;;;;;;;;;;;;
1978;2171;2B;2B093;Corbara;27/07/1978 13:25;1000;0;0;;;;;;;;;;;;;;;
1978;2585;2B;2B120;Furiani;27/07/1978 14:20;1000;0;0;;;;;;;;;;;;;;;
1978;831;13;13062;Mimet;27/07/1978 14:25;1000;0;0;;;;;;;;;1;;;;;;
1978;417;07;07211;Saint-André-de-Cruzières;27/07/1978 14:30;5000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;2235;2B;2B320;Tallone;27/07/1978 14:30;7000;0;0;;;;;;;;;;;;;;;
1978;2881;30;30342;Vénéjan;27/07/1978 16:00;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;1116;2A;2A271;Sarrola-Carcopino;27/07/1978 16:10;5000;0;0;;;;;;;;;;;;;;;
1978;418;07;07072;Coux;27/07/1978 16:30;40000;0;0;;;;;;;;;1;;;;;;
1978;3392;34;34153;Les Matelles;27/07/1978 17:35;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;2172;2B;2B093;Corbara;27/07/1978 19:00;10000;0;0;;;;;;;;;;;;;;;
1978;1894;2B;2B046;Cagnano;27/07/1978 19:10;1000000;0;0;;;;;;;;;;;;;;;
1978;2168;2B;2B010;Algajola;27/07/1978 22:40;1000;0;0;;;;;;;;;;;;;;;
1978;2170;2B;2B084;Cateri;27/07/1978 23:25;1000;0;0;;;;;;;;;;;;;;;
1978;1117;2A;2A212;Piana;28/07/1978 00:30;2000;0;0;;;;;;;;;;;;;;;
1978;4258;84;84062;Lagnes;28/07/1978 06:15;1000;0;0;;;;;;;;;1;;;;;;
1978;419;07;07280;Saint-Paul-le-Jeune;28/07/1978 11:30;30000;0;0;;;;;;;;;1;Accidentelle;;;;;
1978;2883;30;30142;Laval-Pradel;28/07/1978 11:45;8000;0;0;;;;;;;;;4;Involontaire (travaux);;;;;
1978;1118;2A;2A001;Afa;28/07/1978 11:47;1000;0;0;;;;;;;;;;;;;;;
1978;1119;2A;2A323;Tavaco;28/07/1978 12:09;20000;0;0;;;;;;;;;;;;;;;
1978;3700;66;66071;Estagel;28/07/1978 12:15;25000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;1944;2B;2B169;Morosaglia;28/07/1978 12:30;1000;0;0;;;;;;;;;;;;;;;
1978;3974;83;83137;Toulon;28/07/1978 12:53;1000;0;0;;;;;;;;;1;;;;;;
1978;420;07;07198;Rompon;28/07/1978 13:00;1000;0;0;;;;;;;;;1;;;;;;
1978;877;13;13098;Saint-Mitre-les-Remparts;28/07/1978 13:30;1000;0;0;;;;;;;;;1;;;;;;
1978;1825;2B;2B239;Poggio-d'Oletta;28/07/1978 14:10;40000;0;0;;;;;;;;;;;;;;;
1978;2345;2B;2B193;Omessa;28/07/1978 14:20;1000;0;0;;;;;;;;;;;;;;;
1978;1120;2A;2A272;Sartène;28/07/1978 14:55;1000;0;0;;;;;;;;;;;;;;;
1978;873;13;13055;Marseille;28/07/1978 14:59;4000;0;0;;;;;;;;;5;;;;;;
1978;422;07;07013;Ardoix;28/07/1978 15:00;20000;0;0;;;;;;;;;1;;;;;;
1978;2884;30;30156;Marguerittes;28/07/1978 15:10;150000;0;0;;;;;;;;;1;;;;;;
1978;655;11;11099;Conques-sur-Orbiel;28/07/1978 15:10;20000;0;0;;;;;;;;;1;;;;;;
1978;1121;2A;2A103;Cuttoli-Corticchiato;28/07/1978 15:37;2000;0;0;;;;;;;;;;;;;;;
1978;3499;48;48178;Saint-Privat-de-Vallongue;28/07/1978 15:45;10000;0;0;;;;;;;;;;;;;;;
1978;2588;2B;2B033;Bastia;28/07/1978 15:45;20000;0;0;;;;;;;;;;;;;;;
1978;2587;2B;2B042;Borgo;28/07/1978 15:45;1000;0;0;;;;;;;;;;;;;;;
1978;3480;34;34340;Villetelle;28/07/1978 16:00;30000;0;0;;;;;;;;;;;;;;;
1978;879;13;13048;Jouques;28/07/1978 17:10;1000;0;0;;;;;;;;;1;;;;;;
1978;2882;30;30141;Laudun;28/07/1978 17:15;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;424;07;07107;Jaujac;28/07/1978 17:30;20000;0;0;;;;;;;;;1;;;;;;
1978;3975;83;83042;Cogolin;28/07/1978 17:42;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1978;1124;2A;2A041;Bonifacio;28/07/1978 18:00;2000;0;0;;;;;;;;;;;;;;;
1978;1123;2A;2A197;Osani;28/07/1978 18:12;8000;0;0;;;;;;;;;;;;;;;
1978;2344;2B;2B096;Corte;28/07/1978 18:15;10000;0;0;;;;;;;;;;;;;;;
1978;2586;2B;2B077;Castellare-di-Casinca;28/07/1978 18:25;10000;0;0;;;;;;;;;;;;;;;
1978;1122;2A;2A212;Piana;28/07/1978 18:50;8000;0;0;;;;;;;;;;;;;;;
1978;423;07;07178;Pont-de-Labeaume;28/07/1978 20:00;80000;0;0;;;;;;;;;1;;;;;;
1978;421;07;07255;Saint-Julien-en-Saint-Alban;28/07/1978 20:00;1000;0;0;;;;;;;;;1;;;;;;
1978;2589;2B;2B033;Bastia;29/07/1978 09:46;10000;0;0;;;;;;;;;;;;;;;
1978;3986;83;83069;Hyères;29/07/1978 09:58;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;1945;2B;2B059;Canavaggia;29/07/1978 10:20;40000;0;0;;;;;;;;;;;;;;;
1978;1125;2A;2A099;Cozzano;29/07/1978 10:30;1000;0;0;;;;;;;;;;;;;;;
1978;1826;2B;2B029;Barbaggio;29/07/1978 10:50;20000;0;0;;;;;;;;;;;;;;;
1978;1655;2B;2B337;Valle-di-Rostino;29/07/1978 11:12;30000;0;0;;;;;;;;;;;;;;;
1978;1126;2A;2A348;Vico;29/07/1978 11:30;1000;0;0;;;;;;;;;;;;;;;
1978;2891;30;30145;Lédenon;29/07/1978 11:40;560000;0;0;;;;;;;;;1;Malveillance;;;;;
1978;880;13;13030;Cuges-les-Pins;29/07/1978 11:55;1000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1978;2523;2B;2B341;Venaco;29/07/1978 13:30;1000;0;0;;;;;;;;;;;;;;;
1978;2287;2B;2B162;Moltifao;29/07/1978 13:45;1000;0;0;;;;;;;;;;;;;;;
1978;1127;2A;2A351;Villanova;29/07/1978 14:00;500000;0;0;;;;;;;;;;;;;;;
1978;3360;34;34035;La Boissière;29/07/1978 14:00;110000;0;0;;;;;;;;;1;Naturelle;;;;;
1978;3976;83;83034;Carqueiranne;29/07/1978 14:13;1000;0;0;;;;;;;;;5;;;;;;
1978;3605;66;66008;Argelès-sur-Mer;29/07/1978 14:30;35000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;1128;2A;2A062;Carbuccia;29/07/1978 14:37;3000;0;0;;;;;;;;;;;;;;;
1978;2887;30;30141;Laudun;29/07/1978 15:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1978;878;13;13100;Saint-Rémy-de-Provence;29/07/1978 15:01;1000;0;0;;;;;;;;;5;;;;;;
1978;139;06;06075;Levens;29/07/1978 15:20;8000;0;0;;;;;;;;;1;;;;;;
1978;2885;30;30003;Aigues-Mortes;29/07/1978 15:30;1000;0;0;;;;;;;;;;;;;;;
1978;2237;2B;2B320;Tallone;29/07/1978 15:30;3000;0;0;;;;;;;;;;;;;;;
1978;2886;30;30085;Collias;29/07/1978 15:45;100000;0;0;;;;;;;;;1;;;;;;
1978;175;06;06021;Bonson;29/07/1978 16:00;2980000;0;0;;;;;;;;;1;Naturelle;;;;;
